url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18737,18737,ALDERMANIC_MENU_YEAR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20585,20585,ALLOWNA
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16097,16097,ALT_TITLE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15156,15156,AMND_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15283,15283,AMND_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15896,15896,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16066,16066,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16434,16434,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17185,17185,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17652,17652,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18539,18539,AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15862,15862,ANALYST_AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15906,15906,ANALYST_AMOUNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15797,15797,ANALYST_COMMENT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16262,16262,ANALYST_COMMENT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16643,16643,ANALYST_PRJ_YE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15372,15372,ANALYST_REC
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16648,16648,ANALYST_REC
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17358,17358,ANALYST_REC_END
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17357,17357,ANALYST_REC_START
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16649,16649,ANL_ACCT_JUST
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16528,16528,ANL_POS_CNT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16529,16529,ANL_POS_JUST
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15062,15062,ANNOTATION_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15055,15055,ANNUAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16408,16408,ANNUAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16423,16423,ANNUAL
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15946,15946,ANNUAL_APPR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15958,15958,ANNUAL_APPR
